1	12800	79.27265
1	13000	79.27265
1	13800	79.6029
1	14000	79.6029
1	14800	79.9238
1	15000	79.9238
1	15800	80.24105
1	16000	80.24105
1	16800	80.55515
1	17000	80.55515
1	17800	80.8588
1	18000	80.8588
1	18800	81.1364
1	19000	81.1364
1	19800	81.3643
1	20000	81.3643
1	20800	81.5131
1	21000	81.5131
1	21800	81.55135
1	22000	81.55135
1	22800	81.4505
1	23000	81.4505
1	23800	81.19035
1	24000	81.19035
1	24800	80.7641
1	25000	80.7641
1	25800	80.18275
1	26000	80.18275
1	26800	79.47645
1	27000	79.47645
1	27800	78.69335
1	28000	78.69335
1	28800	77.8946
1	29000	77.8946
1	29800	77.1468
1	30000	77.1468
1	30800	76.51255
1	31000	76.51255
1	31800	76.0415
1	32000	76.0415
1	32800	75.76315
1	33000	75.76315
1	33800	75.68315
1	34000	75.68315
1	34800	75.78365
1	35000	75.78365
1	35800	76.02785
1	36000	76.02785
1	36800	76.36705
1	37000	76.36705
1	37800	76.7488
1	38000	76.7488
1	38800	77.1251
1	39000	77.1251
1	39800	77.45855
1	40000	77.45855
1	40800	77.72615
1	41000	77.72615
1	41800	77.9206
1	42000	77.9206
1	42800	78.04865
1	43000	78.04865
1	43800	78.12775
1	44000	78.12775
1	44800	78.1817
1	45000	78.1817
1	45800	78.235
1	46000	78.235
1	46800	78.30805
1	47000	78.30805
1	47800	78.41295
1	48000	78.41295
1	48800	78.5507
1	49000	78.5507
1	49800	78.71085
1	50000	78.71085
1	50800	78.87305
1	51000	78.87305
1	51800	79.0114
1	52000	79.0114
1	52800	79.1002
1	53000	79.1002
1	53800	79.1211
1	54000	79.1211
1	54800	79.06875
1	55000	79.06875
1	55800	78.95445
1	56000	78.95445
1	56800	78.8053
1	57000	78.8053
1	57800	78.6594
1	58000	78.6594
1	58800	78.55685
1	59000	78.55685
1	59800	78.52995
1	60000	78.52995
1	60800	78.59415
1	61000	78.59415
1	61800	78.744
1	62000	78.744
1	62800	78.95435
1	63000	78.95435
1	63800	79.1872
1	64000	79.1872
1	64800	79.4023
1	65000	79.4023
1	65800	79.56745
1	66000	79.56745
1	66800	79.6659
1	67000	79.6659
1	67800	79.69905
1	68000	79.69905
1	68800	79.6828
1	69000	79.6828
1	69800	79.64085
1	70000	79.64085
1	70800	79.596
1	71000	79.596
1	71800	79.563
1	72000	79.563
1	72800	79.54485
1	73000	79.54485
1	73800	79.5329
1	74000	79.5329
1	74800	79.5102
1	75000	79.5102
1	75800	79.45735
1	76000	79.45735
1	76800	79.3579
1	77000	79.3579
1	77800	79.20295
1	78000	79.20295
1	78800	78.9935
1	79000	78.9935
1	79800	78.74005
1	80000	78.74005
1	80800	78.4605
1	81000	78.4605
1	81800	78.17595
1	82000	78.17595
1	82800	77.90645
1	83000	77.90645
1	83800	77.66695
1	84000	77.66695
1	84800	77.46495
1	85000	77.46495
1	85800	77.30055
1	86000	77.30055
1	86800	77.1677
1	87000	77.1677
1	87800	77.05755
1	88000	77.05755
1	88800	76.96185
1	89000	76.96185
1	89800	76.87535
1	90000	76.87535
1	90800	76.79755
1	91000	76.79755
1	91800	76.7321
1	92000	76.7321
1	92800	76.6851
1	93000	76.6851
1	93800	76.6627
1	94000	76.6627
1	94800	76.6683
1	95000	76.6683
1	95800	76.70065
1	96000	76.70065
1	96800	76.7534
1	97000	76.7534
1	97800	76.8159
1	98000	76.8159
1	98800	76.87555
1	99000	76.87555
1	99800	76.92155
1	100000	76.92155
1	100800	76.94795
1	101000	76.94795
1	101800	76.95685
1	102000	76.95685
1	102800	76.95935
1	103000	76.95935
1	103800	76.9753
1	104000	76.9753
1	104800	77.03085
1	105000	77.03085
1	105800	77.1544
1	106000	77.1544
1	106800	77.37305
1	107000	77.37305
1	107800	77.7077
1	108000	77.7077
1	108800	78.17005
1	109000	78.17005
1	109800	78.76
1	110000	78.76
1	110800	79.46435
1	111000	79.46435
1	111800	80.25695
1	112000	80.25695
1	112800	81.1009
1	113000	81.1009
1	113800	81.9526
1	114000	81.9526
1	114800	82.7672
1	115000	82.7672
1	115800	83.5062
1	116000	83.5062
1	116800	84.14375
1	117000	84.14375
1	117800	84.67205
1	118000	84.67205
1	118800	85.1025
1	119000	85.1025
1	119800	85.4628
1	120000	85.4628
1	120800	85.79045
1	121000	85.79045
1	121800	86.12355
1	122000	86.12355
1	122800	86.4923
1	123000	86.4923
1	123800	86.9131
1	124000	86.9131
1	124800	87.3872
1	125000	87.3872
1	125800	87.90305
1	126000	87.90305
1	126800	88.44145
1	127000	88.44145
1	127800	88.98155
1	128000	88.98155
1	128800	89.50505
1	129000	89.50505
1	129800	89.9983
1	130000	89.9983
1	130800	90.4519
1	131000	90.4519
1	131800	90.86025
1	132000	90.86025
1	132800	91.2204
1	133000	91.2204
1	133800	91.5329
1	134000	91.5329
1	134800	91.803
1	135000	91.803
1	135800	92.04225
1	136000	92.04225
1	136800	92.26885
1	137000	92.26885
1	137800	92.50535
1	138000	92.50535
1	138800	92.7752
1	139000	92.7752
1	139800	93.09725
1	140000	93.09725
1	140800	93.48135
1	141000	93.48135
1	141800	93.9255
1	142000	93.9255
1	142800	94.4158
1	143000	94.4158
1	143800	94.93
1	144000	94.93
1	144800	95.4415
1	145000	95.4415
1	145800	95.925
1	146000	95.925
1	146800	96.3607
1	147000	96.3607
1	147800	96.7362
1	148000	96.7362
1	148800	97.0474
1	149000	97.0474
1	149800	97.2967
1	150000	97.2967
1	150800	97.4912
1	151000	97.4912
1	151800	97.64
1	152000	97.64
1	152800	97.75225
1	153000	97.75225
1	153800	97.8355
1	154000	97.8355
1	154800	97.8946
1	155000	97.8946
1	155800	97.9317
1	156000	97.9317
1	156800	97.9462
1	157000	97.9462
1	157800	97.9358
1	158000	97.9358
1	158800	97.8976
1	159000	97.8976
1	159800	97.8292
1	160000	97.8292
1	160800	97.73005
1	161000	97.73005
1	161800	97.60135
1	162000	97.60135
1	162800	97.4459
1	163000	97.4459
1	163800	97.26695
1	164000	97.26695
1	164800	97.0662
1	165000	97.0662
1	165800	96.84225
1	166000	96.84225
1	166800	96.5897
1	167000	96.5897
1	167800	96.2991
1	168000	96.2991
1	168800	95.9598
1	169000	95.9598
1	169800	95.56365
1	170000	95.56365
1	170800	95.1099
1	171000	95.1099
1	171800	94.6093
1	172000	94.6093
1	172800	94.0854
1	173000	94.0854
1	173800	93.5725
1	174000	93.5725
1	174800	93.1083
1	175000	93.1083
1	175800	92.7253
1	176000	92.7253
1	176800	92.44055
1	177000	92.44055
1	177800	92.2492
1	178000	92.2492
1	178800	92.12285
1	179000	92.12285
1	179800	92.0143
1	180000	92.0143
1	180800	91.8667
1	181000	91.8667
1	181800	91.6264
1	182000	91.6264
1	182800	91.2537
1	183000	91.2537
1	183800	90.7318
1	184000	90.7318
1	184800	90.0705
1	185000	90.0705
1	185800	89.3056
1	186000	89.3056
1	186800	88.49365
1	187000	88.49365
1	187800	87.7034
1	188000	87.7034
1	188800	87.00515
1	189000	87.00515
1	189800	86.45855
1	190000	86.45855
1	190800	86.10155
1	191000	86.10155
1	191800	85.94225
1	192000	85.94225
1	192800	85.9561
1	193000	85.9561
1	193800	86.0904
1	194000	86.0904
1	194800	86.27455
1	195000	86.27455
1	195800	86.43505
1	196000	86.43505
1	196800	86.51055
1	197000	86.51055
1	197800	86.4636
1	198000	86.4636
1	198800	86.2863
1	199000	86.2863
1	199800	85.99845
1	200000	85.99845
1	200800	85.64045
1	201000	85.64045
1	201800	85.2622
1	202000	85.2622
1	202800	84.91225
1	203000	84.91225
1	203800	84.62865
1	204000	84.62865
1	204800	84.4339
1	205000	84.4339
1	205800	84.3333
1	206000	84.3333
1	206800	84.3165
1	207000	84.3165
1	207800	84.36135
1	208000	84.36135
1	208800	84.43815
1	209000	84.43815
1	209800	84.51365
1	210000	84.51365
1	210800	84.55435
1	211000	84.55435
1	211800	84.5292
1	212000	84.5292
1	212800	84.4113
1	213000	84.4113
1	213800	84.1802
1	214000	84.1802
1	214800	83.82335
1	215000	83.82335
1	215800	83.33865
1	216000	83.33865
1	216800	82.7351
1	217000	82.7351
2	13800	70.80055
2	14000	70.80055
2	14800	71.861
2	15000	71.861
2	15800	72.959
2	16000	72.959
2	16800	74.06265
2	17000	74.06265
2	17800	75.13955
2	18000	75.13955
2	18800	76.15875
2	19000	76.15875
2	19800	77.0922
2	20000	77.0922
2	20800	77.91685
2	21000	77.91685
2	21800	78.61565
2	22000	78.61565
2	22800	79.17895
2	23000	79.17895
2	23800	79.60485
2	24000	79.60485
2	24800	79.89865
2	25000	79.89865
2	25800	80.0725
2	26000	80.0725
2	26800	80.14415
2	27000	80.14415
2	27800	80.13605
2	28000	80.13605
2	28800	80.0746
2	29000	80.0746
2	29800	79.98875
2	30000	79.98875
2	30800	79.9089
2	31000	79.9089
