CellNum	Stage	Mother/daughter	mtDNA rep observed	ShiftedFlg	LifFile	BioRep	TechRep	EdU	CellPart	Fluor		Label	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	IntDen	Median	Skew	RawIntDen
410	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	14.022	159.425	70.967	255	7	255	23.056	6.003	22.928	5.992	2235.438	159	-0.128	2392329
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	14.022	31.559	12.48	27	8	96	23.086	5.819	23.046	5.817	442.519	30	0.629	473577
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	2.672	252.892	8.464	255	167	255	22.39	5.836	22.39	5.836	675.839	255	-5.139	723272
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	2.672	38.218	11.27	36	13	89	22.39	5.622	22.395	5.632	102.135	37	0.624	109303
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	0.183	123.913	33.208	133	56	224	24.663	6.006	24.646	6.004	22.694	121	0.303	24287
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	0.183	26.413	8.584	35	9	64	24.663	5.915	24.655	5.916	4.837	26	0.697	5177
411	eG1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	9.479	154.876	62.819	255	13	255	13.844	11.756	13.736	11.797	1468.029	146	0.155	1571061
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	9.479	39.323	14.516	33	8	101	13.874	11.572	13.833	11.607	372.734	38	0.543	398894
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	1.076	251.299	13.613	255	145	255	13.241	11.771	13.236	11.773	270.511	255	-4.509	289496
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	1.076	52.456	13.121	45	20	101	13.272	11.649	13.274	11.651	56.466	51	0.451	60429
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	0.211	129.27	26.965	126	76	200	15.176	11.96	15.17	11.962	27.299	128	0.276	29215
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	0.211	38.288	10.621	37	17	78	15.206	11.838	15.204	11.838	8.086	37	0.864	8653
411	eG1	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	7.512	165.349	64.212	255	19	255	9.455	11.75	9.449	11.732	1242.07	164	-0.119	1329243
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	7.512	37.305	14.082	31	8	112	9.455	11.566	9.476	11.546	280.23	36	0.528	299898
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	1.335	250.044	14.663	255	125	255	9.67	11.736	9.666	11.736	333.88	255	-3.896	357313
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	1.335	46.64	12.667	44	16	101	9.67	11.583	9.662	11.584	62.278	45	0.584	66649
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	0.235	175.226	30.549	173	104	255	8.361	11.806	8.365	11.808	41.261	175	0.162	44157
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	0.235	38.075	11.416	37	17	93	8.361	11.592	8.37	11.594	8.966	37	0.976	9595
412	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	14.128	176.741	60.567	255	18	255	17.555	20.083	17.684	20.176	2497.068	177	-0.248	2672321
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	14.128	41.416	14.903	38	8	114	17.585	19.808	17.618	19.813	585.149	40	0.552	626217
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	2.954	251.196	11.675	255	136	255	18.402	20.911	18.403	20.915	741.957	255	-4	794030
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	2.954	45.215	13.48	43	9	98	18.494	20.514	18.497	20.479	133.552	44	0.575	142925
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	0.368	167.089	32.355	184	92	255	17.436	19.047	17.439	19.052	61.516	166	0.236	65833
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	0.368	44.261	12.813	38	18	106	17.498	18.863	17.502	18.864	16.295	43	0.664	17439
413	T	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	13.731	142.898	58.274	255	10	255	22.385	26.617	22.315	26.577	1962.179	138	0.279	2099892
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	13.731	35.196	13.356	28	8	112	22.385	26.342	22.343	26.35	483.293	34	0.645	517212
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	1.278	249.067	14.516	255	161	255	22.033	26.335	22.029	26.337	318.379	255	-2.931	340724
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	1.278	45.401	12.897	45	16	112	22.063	26.152	22.045	26.157	58.035	44	0.7	62108
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	0.197	149.55	29.306	154	75	238	22.22	25.307	22.226	25.309	29.486	149	0.206	31555
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	0.197	37.943	11.919	32	12	78	22.251	25.185	22.256	25.188	7.481	36	0.742	8006
413	T	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	8.513	164.747	61.961	255	18	255	25.236	23.718	25.223	23.773	1402.569	161	-0.035	1501006
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	8.513	37.89	13.384	36	8	99	25.267	23.565	25.27	23.569	322.575	37	0.512	345214
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	1.404	252.29	9.578	255	160	255	25.265	23.911	25.267	23.912	354.324	255	-4.571	379192
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	1.404	44.695	12.456	42	11	85	25.265	23.728	25.27	23.733	62.771	44	0.438	67176
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	0.376	137.012	29.835	141	69	231	25.942	22.781	25.935	22.787	51.467	135	0.308	55079
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	0.376	37.968	11.645	34	11	80	25.972	22.658	25.962	22.661	14.262	37	0.665	15263
414	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	8.991	170.705	62.726	255	12	255	12.018	20.714	12.014	20.712	1534.805	171	-0.236	1642523
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	8.991	36.439	13.926	33	8	111	12.079	20.53	12.042	20.497	327.621	35	0.686	350615
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	1.349	253.565	6.33	255	167	255	12.178	20.908	12.178	20.908	342.136	255	-6.353	366148
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	1.349	44.256	12.499	44	17	111	12.147	20.786	12.139	20.792	59.714	43	0.677	63905
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	0.15	156.335	28.138	150	84	244	11.645	19.826	11.648	19.826	23.519	154	0.212	25170
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	0.15	36.944	10.134	32	18	72	11.645	19.734	11.648	19.737	5.558	37	0.405	5948
415	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	17.86	163.916	55.951	255	11	255	14.23	24.968	14.159	24.908	2927.612	162	-0.099	3133082
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	17.86	39.613	15.062	33	8	141	14.23	24.693	14.248	24.709	707.509	38	0.908	757165
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	1.778	248.719	17.147	255	114	255	13.076	23.786	13.073	23.793	442.273	255	-3.49	473313
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	1.778	46.842	14.731	42	15	129	13.107	23.633	13.066	23.633	83.294	45	0.982	89140
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:1	0.171	166.219	30.336	170	95	247	13.512	25.813	13.51	25.813	28.423	167	0.169	30418
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series090_w_nums.tif:2	0.171	43.011	12.593	36	18	88	13.604	25.569	13.603	25.572	7.355	42	0.593	7871
416	M	M	0	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:1	12.586	156.168	64.106	255	12	255	6.839	14.657	6.737	14.605	1965.491	147	0.156	5332833
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:2	12.586	15.821	6.208	8	8	53	6.839	14.484	6.835	14.465	199.113	15	0.972	540240
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:1	2.067	250.543	12.92	255	148	255	6.557	14.347	6.557	14.347	517.758	255	-3.651	1404797
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:2	2.067	17.021	6.284	8	8	53	6.557	14.251	6.572	14.253	35.175	16	0.946	95437
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:1	0.393	135.858	27.953	142	55	247	6.977	15.75	6.973	15.747	53.427	134	0.392	144960
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:2	0.393	16.085	6.026	8	8	40	7.015	15.597	7.01	15.596	6.326	15	0.862	17163
417	T	M	0	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:1	9.68	141.203	59.761	255	12	255	15.847	4.083	15.764	4.138	1366.789	132	0.468	3708414
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:2	9.68	15.093	5.924	8	8	67	15.905	3.833	15.893	3.838	146.096	14	1.033	396392
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:1	1.029	251.628	11.829	255	136	255	15.193	4.501	15.195	4.502	259.025	255	-4.56	702796
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:2	1.029	15.883	6.12	8	8	44	15.212	4.424	15.217	4.41	16.35	15	0.902	44362
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:1	0.435	131.432	27.509	139	65	245	16.694	3.803	16.686	3.811	57.161	130	0.326	155090
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:2	0.435	15.731	6.054	8	8	47	16.694	3.688	16.699	3.678	6.841	15	0.879	18562
417	T	D	0	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:1	6.492	136.469	69.653	255	7	255	18.066	7.138	18.078	7.087	885.989	122	0.426	2403893
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:2	6.492	14.238	5.696	8	8	66	18.143	6.907	18.136	6.907	92.437	13	1.13	250802
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:1	1.052	250.785	12.429	255	149	255	18.182	7.014	18.183	7.012	263.796	255	-3.716	715739
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:2	1.052	15.253	5.942	8	8	63	18.182	6.918	18.174	6.918	16.044	14	1.184	43531
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:1	0.226	121.956	25.703	108	58	249	17.438	7.768	17.438	7.76	27.598	120	0.581	74881
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series086_w_nums.tif:2	0.226	13.619	5.235	8	8	42	17.476	7.672	17.475	7.664	3.082	13	1.111	8362
418	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	11.61	129.145	67.69	255	7	255	26.152	20.173	26.244	20.207	1499.337	111	0.683	1558393
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	11.61	39.915	15.782	36	7	137	26.214	19.894	26.225	19.933	463.406	38	0.792	481659
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	1.701	248.815	17.995	255	98	255	26.734	20.474	26.728	20.478	423.235	255	-3.724	439905
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	1.701	52.457	15.654	45	19	137	26.765	20.257	26.741	20.278	89.229	51	0.925	92744
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	0.133	115.225	27.041	110	71	203	25.173	20.186	25.176	20.184	15.298	110	0.826	15901
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	0.133	43.399	13.32	40	12	91	25.204	20.031	25.206	20.026	5.762	42	0.786	5989
419	T	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	12.374	115.562	61.372	255	7	255	23.247	23.704	23.205	23.649	1429.927	108	0.59	1486249
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	12.374	36.34	14.711	34	7	106	23.216	23.518	23.232	23.506	449.656	36	0.472	467367
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	1.122	235.994	28.869	255	93	255	23.04	23.364	23.03	23.371	264.741	254	-1.764	275169
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	1.122	47.925	12.585	40	15	89	23.009	23.24	23.006	23.234	53.763	47	0.435	55881
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	0.182	128.841	29.011	120	62	211	22.244	24.487	22.252	24.492	23.428	126	0.249	24351
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	0.182	43.397	12.547	35	21	84	22.244	24.363	22.252	24.365	7.891	42	0.68	8202
419	T	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	7.315	116.223	64.146	255	7	255	23.62	27.647	23.505	27.636	850.158	97	0.865	883644
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	7.315	34.891	13.406	29	7	107	23.651	27.523	23.629	27.534	255.223	33	0.702	265276
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	1.189	227.678	35.831	255	77	255	23.119	27.42	23.129	27.432	270.746	244	-1.549	281410
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	1.189	44.144	12.527	40	13	99	23.181	27.265	23.181	27.281	52.494	43	0.549	54562
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	0.126	89.435	24.54	74	34	152	24.583	28.38	24.576	28.378	11.272	88	0.37	11716
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	0.126	33.519	10.941	29	16	61	24.645	28.256	24.635	28.253	4.225	32	0.529	4391
420	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	14.558	132.422	67.22	255	9	255	6.324	11.235	6.229	11.497	1927.74	113	0.604	2003670
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	14.558	41.218	15.315	37	7	119	6.324	11.017	6.287	11.134	600.037	40	0.552	623671
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	2.041	246.594	17.54	255	139	255	6.092	12.202	6.09	12.203	503.206	255	-2.587	523026
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	2.041	51.466	13.769	49	15	109	6.092	12.047	6.084	12.032	105.022	50	0.626	109159
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	0.496	91.579	21.938	90	40	160	7.294	10.791	7.296	10.797	45.464	90	0.37	47255
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	0.496	39.238	12.299	37	15	87	7.325	10.667	7.32	10.685	19.48	38	0.687	20247
421	A	M	0	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	10.265	120.566	62.104	255	7	255	5.147	7.025	5.316	7.029	1237.572	104	0.888	1286318
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	10.265	27.463	10.615	24	7	95	5.147	6.839	5.234	6.844	281.898	26	0.747	293001
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	1.297	239.63	25.66	255	111	255	5.937	6.827	5.933	6.851	310.78	255	-1.875	323021
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	1.297	35.834	10.567	34	12	95	5.968	6.671	5.96	6.683	46.473	35	0.657	48304
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	0.167	105.667	24.844	103	51	163	5.088	8.371	5.089	8.367	17.689	103	0.263	18386
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	0.167	27.172	8.795	33	12	59	5.088	8.216	5.087	8.21	4.549	27	0.717	4728
421	A	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	5.442	144.553	69.692	255	11	255	7.686	4.069	7.668	4.108	786.61	131	0.305	817593
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	5.442	29.662	10.704	24	7	82	7.686	3.883	7.695	3.884	161.409	29	0.679	167767
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	1.039	246.137	20.383	255	118	255	7.716	4.307	7.72	4.307	255.754	255	-2.813	265828
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	1.039	33.491	10.263	24	11	77	7.747	4.152	7.741	4.148	34.799	32	0.688	36170
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	0.081	109.143	25.877	103	58	182	8.62	3.846	8.616	3.85	8.821	107	0.523	9168
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	0.081	27.905	8.181	25	14	56	8.62	3.784	8.615	3.784	2.255	26	0.705	2344
422	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	10.386	126.835	60.195	255	8	255	14.077	14.032	14.124	13.892	1317.296	115	0.712	1369182
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	10.386	40.618	15.148	32	7	133	14.077	13.908	14.092	13.802	421.857	39	0.651	438473
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	1.002	247.634	17.464	255	130	255	14.395	13.426	14.394	13.429	248.018	255	-2.857	257787
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	1.002	49.977	14.292	52	14	133	14.364	13.333	14.351	13.334	50.054	49	0.733	52026
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:1	0.756	103.225	25.332	93	35	201	14.289	15.022	14.289	15.007	78.06	102	0.462	81135
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series076_w_nums.tif:2	0.756	36.761	11.831	32	10	98	14.258	14.96	14.261	14.947	27.799	35	0.694	28894
423	T	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	12.942	114.825	53.209	255	6	255	4.402	8.367	4.478	8.446	1486.07	106	0.622	2099458
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	12.942	42.673	15.811	39	6	127	4.402	8.26	4.485	8.272	552.278	41	0.632	780236
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	1.22	192.312	43.806	255	57	255	4.621	8.837	4.631	8.849	234.68	195	-0.388	331546
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	1.22	50.963	16.15	50	11	127	4.621	8.704	4.657	8.704	62.191	50	0.639	87861
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	0.168	85.315	26.925	69	23	187	3.502	8.782	3.507	8.784	14.373	84	0.518	20305
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	0.168	36.441	10.801	31	17	75	3.502	8.676	3.499	8.67	6.139	35	0.835	8673
423	T	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	6.996	125.194	73.946	255	6	255	8.273	9.276	8.302	9.285	875.797	107	0.556	1237289
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	6.996	42.462	17.092	37	6	123	8.273	9.09	8.296	9.119	297.042	40	0.577	419649
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	1.042	249.45	16.421	255	114	255	8.497	9.335	8.494	9.332	259.911	255	-3.994	367191
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	1.042	56.658	15.313	51	21	123	8.497	9.228	8.492	9.238	59.033	55	0.462	83400
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	0.217	110.726	31.766	97	50	214	7.623	8.64	7.627	8.645	24.061	108	0.463	33993
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:2	0.217	40.977	12.444	36	15	82	7.623	8.534	7.625	8.539	8.905	39	0.639	12580
424	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series027_w_nums.tif:1	17.923	113.067	57.81	255	6	255	12.861	22.371	12.929	22.191	2026.516	99	1.01	2862977
